#Table1
oh_p50,sfr_tot_p50
-9999,-0.02147657
-9999,-0.9602234
-9999,-9999
8.912013,0.144188
-9999,-3.767707
-9999,-9999
-9999,0.5694305
-9999,0.68378
-9999,0.06498101
-9999,0.4725258
-9999,-1.051456
-9999,-1.585015
9.052532,0.09670878
-9999,-1.253254
-9999,-0.4491091
-9999,-1.653715
-9999,-9999
8.8419,-0.1276758
-9999,-0.9102432
-9999,0.6879849
-9999,-0.9615249
9.04896,0.7113679
-9999,-3.940934
-9999,-9999
8.94589,-0.5714713
-9999,-9999
-9999,-1.250336
-9999,0.04598913
-9999,0.8364553
8.969661,1.076764
-9999,-0.9438143
-9999,-1.652759
-9999,-1.575826
-9999,-1.17173
-9999,-0.5507073
-9999,-9999
-9999,0.2261224
-9999,0.03237947
-9999,-9999
-9999,-0.3794108
8.9842,0.2818494
-9999,1.487323
8.170719,0.6697481
-9999,-0.8774232
-9999,-0.5137088
-9999,-9999
-9999,0.154629
-9999,-0.543639
8.791373,0.9178662
-9999,-1.582471
9.018295,0.2580986
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-0.7358256
8.863899,-0.9132258
-9999,0.6662429
8.867342,0.06475782
-9999,-1.448158
-9999,-9999
-9999,0.2012598
-9999,0.4763682
-9999,0.4044822
8.642926,-0.387067
8.837638,0.1949594
-9999,-1.616971
-9999,-9999
9.069952,0.6776273
-9999,-4.90046
8.403896,-0.172781
8.962765,-0.049201
-9999,-9999
-9999,-0.829692
-9999,-0.1595145
-9999,-1.186493
-9999,-0.8295776
-9999,-9999
-9999,-0.8428897
-9999,-1.471804
-9999,0.04461149
8.999019,0.07445657
-9999,-0.5015481
-9999,-1.026916
-9999,-1.321987
9.16585,0.6915844
8.4814,-0.7261387
-9999,-0.09647074
-9999,-1.26626
8.95019,-0.2740774
-9999,-1.091066
8.686168,0.04734429
-9999,-3.561056
9.124188,0.7773673
-9999,-3.015134
9.05046,-0.2254517
-9999,-1.134375
-9999,-1.085298
-9999,-9999
-9999,-0.4771121
-9999,-9999
-9999,0.05439289
-9999,0.3935582
-9999,0.2100274
-9999,0.8298249
-9999,0.1963865
8.83004,0.3857616
-9999,-3.429457
-9999,-1.326813
9.069928,0.4157527
-9999,-9999
-9999,-9999
9.063042,0.202769
-9999,0.6619284
9.004513,-0.327415
-9999,-0.6716917
8.804102,-0.1048094
8.887093,0.4897591
-9999,0.9798156
8.766783,0.7401915
-9999,-0.9933414
-9999,-0.5706677
-9999,-0.2870716
-9999,-0.818599
-9999,-0.04677856
-9999,-0.7514308
9.063503,0.4419472
8.980636,0.01662132
8.69927,-0.05288917
-9999,-3.488182
-9999,-1.082421
8.736929,-0.2478947
-9999,-0.5867146
9.005151,0.2225419
-9999,0.6744709
-9999,-1.120001
-9999,0.3562061
-9999,-9999
-9999,-0.2438515
-9999,0.1301767
-9999,-1.192016
-9999,-1.053749
-9999,0.6265212
-9999,-9999
-9999,-1.197751
8.955086,0.1461619
-9999,-9999
-9999,0.5960329
-9999,-0.7563873
9.085793,0.6459291
-9999,-9999
-9999,-0.5611613
-9999,-0.786306
8.864059,0.1518406
-9999,-9999
-9999,-1.117635
-9999,0.0336167
-9999,-0.5625204
9.170529,0.07361117
-9999,0.4382229
-9999,-0.61852
-9999,-9999
-9999,0.7620029
-9999,-9999
-9999,-1.140222
9.049526,0.523647
-9999,-0.575954
-9999,0.3970128
-9999,-1.543441
-9999,-0.8585008
8.97272,0.4899199
-9999,-0.9777018
-9999,0.9809111
8.38212,-1.044695
-9999,-1.400583
-9999,-9999
-9999,-9999
-9999,0.4653987
-9999,0.8227119
-9999,-1.736131
8.558254,-0.4460579
-9999,-1.202755
-9999,-0.8332744
-9999,-0.2672727
-9999,-9999
8.970054,0.302239
-9999,1.24904
-9999,-1.212091
9.080433,-0.1157834
-9999,0.7227368
-9999,-9999
-9999,-0.3264646
-9999,-9999
-9999,-9999
-9999,0.4680122
-9999,-1.386182
-9999,0.6166215
-9999,-4.268953
-9999,-9999
-9999,-9999
9.068097,0.5345491
-9999,-2.451705
-9999,-9999
-9999,0.3091837
-9999,-0.8976554
-9999,0.2819335
-9999,0.05385033
-9999,-9999
-9999,-0.6912712
-9999,-0.6732889
-9999,0.4656526
-9999,-1.43391
-9999,-1.257635
8.322351,-0.5284659
8.746706,0.1135609
-9999,-1.028948
-9999,0.0192006
-9999,-0.8500852
-9999,-1.046042
-9999,-1.217588
9.091479,0.2981917
8.301068,-0.9084542
8.613302,-0.2511442
-9999,0.3905438
-9999,-0.7525172
-9999,-1.379765
-9999,-1.203549
-9999,-1.050349
9.135896,0.9734655
-9999,-1.235405
-9999,-1.50061
-9999,0.9052978
9.270962,1.654853
-9999,-1.473446
-9999,-2.010254
-9999,-0.7087627
-9999,-0.8970538
-9999,-3.409568
-9999,-1.49798
-9999,-1.485015
-9999,-1.493589
-9999,-0.4810118
9.121805,0.8224827
-9999,-0.9635329
-9999,-0.6351322
-9999,0.2043223
-9999,-0.1310199
-9999,-1.01528
-9999,-0.575076
8.90852,0.1320106
9.106751,0.599659
-9999,-1.319068
8.94496,-0.4607399
-9999,-0.3554148
-9999,-9999
-9999,-0.2581013
-9999,-0.06330454
-9999,-0.07827196
-9999,-1.60219
-9999,0.4788497
-9999,-0.7683151
-9999,-1.750747
-9999,-9999
-9999,-1.371372
-9999,0.1064301
-9999,-0.3069462
-9999,0.2633432
-9999,0.7189213
-9999,-1.799471
8.707847,0.0800805
-9999,0.1359578
-9999,-9999
-9999,-1.549574
-9999,-9999
-9999,-1.513224
-9999,-9999
-9999,0.03744475
8.850512,-0.08665324
9.119066,0.4617237
-9999,-1.192288
-9999,-1.717325
-9999,-0.5224048
8.689574,1.312589
-9999,-1.948681
-9999,-0.137681
9.121789,0.9133335
-9999,-0.9712145
-9999,0.3086274
8.988773,0.5564601
-9999,0.3940099
-9999,-1.816221
-9999,-0.4590588
8.809612,-0.206036
-9999,-0.9915351
-9999,-9999
-9999,-9999
-9999,-2.019619
9.070099,0.4389722
8.948636,-0.1512762
-9999,-0.853106
-9999,0.785318
-9999,-1.54127
-9999,-0.1336405
-9999,0.4587822
-9999,-1.077466
-9999,-1.289299
-9999,-1.175542
-9999,0.03863826
-9999,-0.5497242
9.079836,0.8558441
-9999,-1.15292
-9999,-1.02473
